Date,price,trend_state,vol_state,regime,confidence
2020-08-17,337.9100036621094,UP,MEDIUM,RISK_ON_FRAGILE,0.7773234405878139
2020-08-18,338.6400146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.7923250946287571
2020-08-19,337.2300109863281,UP,MEDIUM,RISK_ON_FRAGILE,0.8132305990661088
2020-08-20,338.2799987792969,UP,MEDIUM,RISK_ON_FRAGILE,0.770483093057384
2020-08-21,339.4800109863281,UP,MEDIUM,RISK_ON_FRAGILE,0.7590772496810444
2020-08-24,342.9200134277344,UP,LOW,RISK_ON_FRAGILE,0.7849507079692162
2020-08-25,344.1199951171875,UP,LOW,RISK_ON_FRAGILE,0.7687038119669005
2020-08-26,347.57000732421875,UP,LOW,RISK_ON,0.4712204773346873
2020-08-27,348.3299865722656,UP,LOW,RISK_ON,0.468195607319719
2020-08-28,350.5799865722656,UP,LOW,RISK_ON,0.4792577059841796
2020-08-31,349.30999755859375,UP,LOW,RISK_ON,0.5074596386752052
2020-09-01,352.6000061035156,UP,LOW,RISK_ON,0.5364624929853807
2020-09-02,357.70001220703125,UP,LOW,RISK_ON,0.5895916274452729
2020-09-03,345.3900146484375,UP,LOW,RISK_ON,0.6704660729120437
2020-09-04,342.57000732421875,UP,LOW,RISK_ON,0.6685191214529292
2020-09-08,333.2099914550781,UP,LOW,RISK_ON,0.5513187409419776
2020-09-09,339.7900085449219,UP,HIGH,RISK_ON,0.55
2020-09-10,333.8900146484375,UP,HIGH,RISK_ON,0.5650000000000001
2020-09-11,334.05999755859375,UP,HIGH,BULL_EXPANSION,0.41500000000000004
2020-09-14,338.4599914550781,UP,HIGH,BULL_EXPANSION,0.43000000000000005
2020-09-15,340.1700134277344,UP,HIGH,BULL_EXPANSION,0.445
2020-09-16,338.82000732421875,UP,HIGH,BULL_EXPANSION,0.46
2020-09-17,335.8399963378906,UP,HIGH,BULL_EXPANSION,0.47500000000000003
2020-09-18,330.6499938964844,UP,HIGH,BULL_EXPANSION,0.49
2020-09-21,326.9700012207031,UP,HIGH,BULL_EXPANSION,0.505
2020-09-22,330.29998779296875,UP,HIGH,BULL_EXPANSION,0.52
2020-09-23,322.6400146484375,UP,HIGH,BULL_EXPANSION,0.45899073714367694
2020-09-24,323.5,UP,HIGH,BULL_EXPANSION,0.4948835753557669
2020-09-25,328.7300109863281,UP,HIGH,BULL_EXPANSION,0.5650000000000001
2020-09-28,334.19000244140625,UP,HIGH,BULL_EXPANSION,0.5800000000000001
2020-09-29,332.3699951171875,UP,HIGH,BULL_EXPANSION,0.595
2020-09-30,334.8900146484375,UP,HIGH,BULL_EXPANSION,0.61
2020-10-01,337.0400085449219,UP,HIGH,BULL_EXPANSION,0.625
2020-10-02,333.8399963378906,UP,HIGH,BULL_EXPANSION,0.64
2020-10-05,339.760009765625,UP,HIGH,BULL_EXPANSION,0.655
2020-10-06,334.92999267578125,UP,HIGH,BULL_EXPANSION,0.67
2020-10-07,340.760009765625,UP,HIGH,BULL_EXPANSION,0.685
2020-10-08,343.7799987792969,UP,HIGH,BULL_EXPANSION,0.7210560961118807
2020-10-09,346.8500061035156,UP,HIGH,BULL_EXPANSION,0.7130972292634647
2020-10-12,352.42999267578125,UP,HIGH,BULL_EXPANSION,0.7018919172814821
2020-10-13,350.1300048828125,UP,HIGH,BULL_EXPANSION,0.7
2020-10-14,347.92999267578125,UP,HIGH,BULL_EXPANSION,0.7
2020-10-15,347.5,UP,HIGH,BULL_EXPANSION,0.7036770070111298
2020-10-16,347.2900085449219,UP,HIGH,BULL_EXPANSION,0.7519416008331208
2020-10-19,342.010009765625,UP,HIGH,BULL_EXPANSION,0.7312019169514832
2020-10-20,343.3800048828125,UP,HIGH,BULL_EXPANSION,0.740957039276563
2020-10-21,342.7300109863281,UP,HIGH,BULL_EXPANSION,0.8531593826641344
2020-10-22,344.6099853515625,UP,HIGH,BULL_EXPANSION,0.8521526877614245
2020-10-23,345.7799987792969,UP,MEDIUM,BULL_EXPANSION,0.8847296805854474
2020-10-26,339.3900146484375,UP,MEDIUM,BULL_EXPANSION,0.8487209442153165
2020-10-27,338.2200012207031,UP,MEDIUM,RISK_ON_FRAGILE,0.567605216079628
2020-10-28,326.6600036621094,UP,MEDIUM,RISK_ON_FRAGILE,0.3949734451702497
2020-10-29,329.9800109863281,UP,HIGH,RISK_ON_FRAGILE,0.445
2020-10-30,326.5400085449219,UP,HIGH,RISK_ON_FRAGILE,0.4222472938373824
2020-11-02,330.20001220703125,UP,HIGH,BULL_EXPANSION,0.41500000000000004
2020-11-03,336.0299987792969,UP,HIGH,BULL_EXPANSION,0.43000000000000005
2020-11-04,343.5400085449219,UP,HIGH,BULL_EXPANSION,0.445
2020-11-05,350.239990234375,UP,HIGH,BULL_EXPANSION,0.46
2020-11-06,350.1600036621094,UP,HIGH,BULL_EXPANSION,0.47500000000000003
2020-11-09,354.55999755859375,UP,HIGH,BULL_EXPANSION,0.49
2020-11-10,354.0400085449219,UP,HIGH,BULL_EXPANSION,0.505
2020-11-11,356.6700134277344,UP,HIGH,BULL_EXPANSION,0.52
2020-11-12,353.2099914550781,UP,HIGH,BULL_EXPANSION,0.535
2020-11-13,358.1000061035156,UP,HIGH,BULL_EXPANSION,0.55
2020-11-16,362.57000732421875,UP,HIGH,BULL_EXPANSION,0.5650000000000001
2020-11-17,360.6199951171875,UP,HIGH,BULL_EXPANSION,0.5800000000000001
2020-11-18,356.2799987792969,UP,HIGH,BULL_EXPANSION,0.595
2020-11-19,357.7799987792969,UP,HIGH,BULL_EXPANSION,0.61
2020-11-20,355.3299865722656,UP,HIGH,BULL_EXPANSION,0.625
2020-11-23,357.4599914550781,UP,HIGH,BULL_EXPANSION,0.64
2020-11-24,363.2200012207031,UP,HIGH,BULL_EXPANSION,0.655
2020-11-25,362.6600036621094,UP,HIGH,BULL_EXPANSION,0.8215765503486012
2020-11-27,363.6700134277344,UP,HIGH,BULL_EXPANSION,0.8403586126826335
2020-11-30,362.05999755859375,UP,MEDIUM,BULL_EXPANSION,0.8836518062796894
2020-12-01,366.0199890136719,UP,MEDIUM,BULL_EXPANSION,0.8842525462265418
2020-12-02,366.7900085449219,UP,MEDIUM,RISK_ON_FRAGILE,0.6295599388032391
2020-12-03,366.69000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.7109297921081317
2020-12-04,369.8500061035156,UP,MEDIUM,RISK_ON_FRAGILE,0.7102160035174588
2020-12-07,369.0899963378906,UP,MEDIUM,RISK_ON_FRAGILE,0.7285493438404338
2020-12-08,370.1700134277344,UP,MEDIUM,RISK_ON_FRAGILE,0.718876481145494
2020-12-09,366.8500061035156,UP,MEDIUM,RISK_ON_FRAGILE,0.7602250421001054
2020-12-10,366.7300109863281,UP,MEDIUM,RISK_ON_FRAGILE,0.7680212888213729
2020-12-11,366.29998779296875,UP,MEDIUM,RISK_ON_FRAGILE,0.7531891510341123
2020-12-14,364.6600036621094,UP,MEDIUM,RISK_ON_FRAGILE,0.737244318311861
2020-12-15,369.5899963378906,UP,MEDIUM,RISK_ON_FRAGILE,0.7587573175983389
2020-12-16,370.1700134277344,UP,MEDIUM,RISK_ON_FRAGILE,0.7624522140146925
2020-12-17,372.239990234375,UP,MEDIUM,RISK_ON_FRAGILE,0.7273084207483307
2020-12-18,369.17999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.7704272032761958
2020-12-21,367.8599853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.7725501339783061
2020-12-22,367.239990234375,UP,MEDIUM,RISK_ON_FRAGILE,0.7848758025015166
2020-12-23,367.57000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.7295928978948718
2020-12-24,369.0,UP,MEDIUM,RISK_ON_FRAGILE,0.7461977814068017
2020-12-28,372.1700134277344,UP,LOW,RISK_ON_FRAGILE,0.7789096475578708
2020-12-29,371.4599914550781,UP,LOW,RISK_ON_FRAGILE,0.7866835415524713
2020-12-30,371.989990234375,UP,LOW,RISK_ON,0.48376729801346813
2020-12-31,373.8800048828125,UP,LOW,RISK_ON,0.5044144219083841
2021-01-04,368.7900085449219,UP,LOW,RISK_ON,0.5856548705410652
2021-01-05,371.3299865722656,UP,LOW,RISK_ON,0.5928480133767675
2021-01-06,373.54998779296875,UP,LOW,RISK_ON,0.615412885692214
2021-01-07,379.1000061035156,UP,LOW,RISK_ON,0.6840419687889562
2021-01-08,381.260009765625,UP,LOW,RISK_ON,0.6727071912787683
2021-01-11,378.69000244140625,UP,MEDIUM,RISK_ON,0.7068521416410366
2021-01-12,378.7699890136719,UP,MEDIUM,RISK_ON,0.7202356249451162
2021-01-13,379.7900085449219,UP,MEDIUM,RISK_ON_FRAGILE,0.5892261800015182
2021-01-14,378.4599914550781,UP,MEDIUM,RISK_ON_FRAGILE,0.5711824134964313
2021-01-15,375.70001220703125,UP,MEDIUM,RISK_ON_FRAGILE,0.6063096920783958
2021-01-19,378.6499938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.6289088496870097
2021-01-20,383.8900146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.6604344235820763
2021-01-21,384.239990234375,UP,MEDIUM,RISK_ON_FRAGILE,0.666939789042547
2021-01-22,382.8800048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.6868625865071061
2021-01-25,384.3900146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.7022939499182475
2021-01-26,383.7900085449219,UP,MEDIUM,RISK_ON_FRAGILE,0.7201273350349034
2021-01-27,374.4100036621094,UP,MEDIUM,RISK_ON_FRAGILE,0.8164379696641454
2021-01-28,377.6300048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.8191080100728552
2021-01-29,370.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.7507590269901363
2021-02-01,376.2300109863281,UP,MEDIUM,RISK_ON_FRAGILE,0.7207767983803608
2021-02-02,381.54998779296875,UP,MEDIUM,RISK_ON_FRAGILE,0.7441018195532891
2021-02-03,381.8500061035156,UP,HIGH,RISK_ON_FRAGILE,0.7640825952008137
2021-02-04,386.19000244140625,UP,HIGH,RISK_ON_FRAGILE,0.7655005540239211
2021-02-05,387.7099914550781,UP,HIGH,BULL_EXPANSION,0.5716257214579253
2021-02-08,390.510009765625,UP,HIGH,BULL_EXPANSION,0.5836794550263503
2021-02-09,390.25,UP,MEDIUM,BULL_EXPANSION,0.6101274028844054
2021-02-10,390.0799865722656,UP,MEDIUM,BULL_EXPANSION,0.6247411396171414
2021-02-11,390.7099914550781,UP,MEDIUM,RISK_ON_FRAGILE,0.5800250912031265
2021-02-12,392.6400146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.5979229573632195
2021-02-16,392.29998779296875,UP,MEDIUM,RISK_ON_FRAGILE,0.6278003394946358
2021-02-17,392.3900146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.6487804110914064
2021-02-18,390.7200012207031,UP,MEDIUM,RISK_ON_FRAGILE,0.6877990401995746
2021-02-19,390.0299987792969,UP,MEDIUM,RISK_ON_FRAGILE,0.7014754199239862
2021-02-22,387.0299987792969,UP,MEDIUM,RISK_ON_FRAGILE,0.7061385299555865
2021-02-23,387.5,UP,MEDIUM,RISK_ON_FRAGILE,0.7233849209703329
2021-02-24,391.7699890136719,UP,MEDIUM,RISK_ON_FRAGILE,0.7190520400541867
2021-02-25,382.3299865722656,UP,MEDIUM,RISK_ON_FRAGILE,0.7375218680877235
2021-02-26,380.3599853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.757794720819932
2021-03-01,389.5799865722656,UP,MEDIUM,RISK_ON_FRAGILE,0.7659893617145519
2021-03-02,386.5400085449219,UP,MEDIUM,RISK_ON_FRAGILE,0.8035298474935078
2021-03-03,381.4200134277344,UP,MEDIUM,RISK_ON_FRAGILE,0.8151389247729771
2021-03-04,376.70001220703125,UP,MEDIUM,RISK_ON_FRAGILE,0.8020861363364548
2021-03-05,383.6300048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.7779715594834857
2021-03-08,381.7200012207031,UP,MEDIUM,RISK_ON_FRAGILE,0.7930487571040788
2021-03-09,387.1700134277344,UP,HIGH,RISK_ON_FRAGILE,0.7801083330449102
2021-03-10,389.5799865722656,UP,HIGH,RISK_ON_FRAGILE,0.7878896743786905
2021-03-11,393.5299987792969,UP,HIGH,BULL_EXPANSION,0.5011526950464811
2021-03-12,394.05999755859375,UP,HIGH,BULL_EXPANSION,0.5162476383444093
2021-03-15,396.4100036621094,UP,HIGH,BULL_EXPANSION,0.5295300127472727
2021-03-16,395.9100036621094,UP,HIGH,BULL_EXPANSION,0.5443250450466286
2021-03-17,397.260009765625,UP,HIGH,BULL_EXPANSION,0.5579533014067091
2021-03-18,391.4800109863281,UP,HIGH,BULL_EXPANSION,0.539191692922614
2021-03-19,389.4800109863281,UP,HIGH,BULL_EXPANSION,0.5504339482274175
2021-03-22,392.5899963378906,UP,HIGH,BULL_EXPANSION,0.566475410324533
2021-03-23,389.5,UP,HIGH,BULL_EXPANSION,0.5702482103307307
2021-03-24,387.5199890136719,UP,HIGH,BULL_EXPANSION,0.601170340025578
2021-03-25,389.70001220703125,UP,HIGH,BULL_EXPANSION,0.7153810781929587
2021-03-26,395.9800109863281,UP,HIGH,BULL_EXPANSION,0.7005169898748502
2021-03-29,395.7799987792969,UP,HIGH,BULL_EXPANSION,0.8100933070107241
2021-03-30,394.7300109863281,UP,MEDIUM,BULL_EXPANSION,0.8379462676040421
2021-03-31,396.3299865722656,UP,MEDIUM,BULL_EXPANSION,0.8976288812547252
2021-04-01,400.6099853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.7077479381615691
2021-04-05,406.3599853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.6981277983844933
2021-04-06,406.1199951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.7008972067861361
2021-04-07,406.5899963378906,UP,MEDIUM,RISK_ON_FRAGILE,0.6840834445366695
2021-04-08,408.5199890136719,UP,MEDIUM,RISK_ON_FRAGILE,0.6967695863502941
2021-04-09,411.489990234375,UP,MEDIUM,RISK_ON_FRAGILE,0.7023596335009628
2021-04-12,411.6400146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.7180547109678401
2021-04-13,412.8599853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.7293748576650985
2021-04-14,411.45001220703125,UP,MEDIUM,RISK_ON_FRAGILE,0.7492705096753157
2021-04-15,415.8699951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.7827469294002601
2021-04-16,417.260009765625,UP,MEDIUM,RISK_ON_FRAGILE,0.7153939725929342
2021-04-19,415.2099914550781,UP,MEDIUM,RISK_ON_FRAGILE,0.72943767176693
2021-04-20,412.1700134277344,UP,MEDIUM,RISK_ON_FRAGILE,0.7667017622055938
2021-04-21,416.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.760586338812713
2021-04-22,412.2699890136719,UP,MEDIUM,RISK_ON_FRAGILE,0.7998766337509926
2021-04-23,416.739990234375,UP,MEDIUM,RISK_ON_FRAGILE,0.8291537748052443
2021-04-26,417.6099853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.796078324274491
2021-04-27,417.5199890136719,UP,MEDIUM,RISK_ON_FRAGILE,0.810549790868669
2021-04-28,417.3999938964844,UP,LOW,RISK_ON_FRAGILE,0.819504135914221
2021-04-29,420.05999755859375,UP,LOW,RISK_ON_FRAGILE,0.8378031809027828
2021-04-30,417.29998779296875,UP,LOW,RISK_ON,0.5569869146922931
2021-05-03,418.20001220703125,UP,LOW,RISK_ON,0.5224091681976012
2021-05-04,415.6199951171875,UP,LOW,RISK_ON,0.5546513618172458
2021-05-05,415.75,UP,LOW,RISK_ON,0.5698691210308289
2021-05-06,419.07000732421875,UP,LOW,RISK_ON,0.5954257021245408
2021-05-07,422.1199951171875,UP,LOW,RISK_ON,0.6104549750958413
2021-05-10,417.94000244140625,UP,LOW,RISK_ON,0.6617545734446093
2021-05-11,414.2099914550781,UP,LOW,RISK_ON,0.7002887161868566
2021-05-12,405.4100036621094,UP,MEDIUM,RISK_ON,0.8257436654075605
2021-05-13,410.2799987792969,UP,MEDIUM,RISK_ON,0.847634293059386
2021-05-14,416.5799865722656,UP,MEDIUM,RISK_ON_FRAGILE,0.6671200190336167
2021-05-17,415.5199890136719,UP,MEDIUM,RISK_ON_FRAGILE,0.6858452659079715
2021-05-18,411.94000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.6964417760930511
2021-05-19,410.8599853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.7305636190058293
2021-05-20,415.2799987792969,UP,MEDIUM,RISK_ON_FRAGILE,0.7379091699261213
2021-05-21,414.94000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.7777112155565727
2021-05-24,419.1700134277344,UP,MEDIUM,RISK_ON_FRAGILE,0.771154799868697
2021-05-25,418.239990234375,UP,MEDIUM,RISK_ON_FRAGILE,0.7849888470570326
2021-05-26,419.07000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.7993033366085356
2021-05-27,419.2900085449219,UP,MEDIUM,RISK_ON_FRAGILE,0.8228059673268094
2021-05-28,420.0400085449219,UP,MEDIUM,RISK_ON_FRAGILE,0.8470311470391914
2021-06-01,419.6700134277344,UP,MEDIUM,RISK_ON_FRAGILE,0.862545847984808
2021-06-02,420.3299865722656,UP,MEDIUM,RISK_ON_FRAGILE,0.8867593626215955
2021-06-03,418.7699890136719,UP,MEDIUM,RISK_ON_FRAGILE,0.8978733430094485
2021-06-04,422.6000061035156,UP,MEDIUM,RISK_ON_FRAGILE,0.9087307853226961
2021-06-07,422.19000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.9344316220041322
2021-06-08,422.2799987792969,UP,MEDIUM,RISK_ON_FRAGILE,0.936737767644794
2021-06-09,421.6499938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.9307430627010125
2021-06-10,423.6099853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.803473899238585
2021-06-11,424.30999755859375,UP,MEDIUM,RISK_ON_FRAGILE,0.7856949172802037
2021-06-14,425.260009765625,UP,LOW,RISK_ON_FRAGILE,0.7143022749600992
2021-06-15,424.4800109863281,UP,LOW,RISK_ON_FRAGILE,0.7124069893442041
2021-06-16,422.1099853515625,UP,LOW,RISK_ON,0.41500000000000004
2021-06-17,421.9700012207031,UP,LOW,RISK_ON,0.43000000000000005
2021-06-18,414.9200134277344,UP,LOW,RISK_ON,0.5116073862252282
2021-06-21,420.8599853515625,UP,LOW,RISK_ON,0.5899119366228858
2021-06-22,423.1099853515625,UP,LOW,RISK_ON,0.5831948572152079
2021-06-23,422.6000061035156,UP,LOW,RISK_ON,0.5967435014717509
2021-06-24,425.1000061035156,UP,LOW,RISK_ON,0.6201111783822546
2021-06-25,426.6099853515625,UP,LOW,RISK_ON,0.6375012916510984
2021-06-28,427.4700012207031,UP,LOW,RISK_ON,0.652649177027093
2021-06-29,427.70001220703125,UP,LOW,RISK_ON,0.6666738807877282
2021-06-30,428.05999755859375,UP,LOW,RISK_ON,0.6815455364425408
2021-07-01,430.42999267578125,UP,LOW,RISK_ON,0.6951317210411228
2021-07-02,433.7200012207031,UP,LOW,RISK_ON,0.7034175048601163
2021-07-06,432.92999267578125,UP,LOW,RISK_ON,0.7198888831539509
2021-07-07,434.4599914550781,UP,LOW,RISK_ON,0.7360228476895846
2021-07-08,430.9200134277344,UP,LOW,RISK_ON,0.7764879645578816
2021-07-09,435.5199890136719,UP,LOW,RISK_ON,0.8141924029456175
2021-07-12,437.0799865722656,UP,LOW,RISK_ON,0.8305074259929077
2021-07-13,435.5899963378906,UP,MEDIUM,RISK_ON,0.8517836038992057
2021-07-14,436.239990234375,UP,MEDIUM,RISK_ON,0.8640073666644232
2021-07-15,434.75,UP,MEDIUM,RISK_ON_FRAGILE,0.5715267906250983
2021-07-16,431.3399963378906,UP,MEDIUM,RISK_ON_FRAGILE,0.6097080348885282
2021-07-19,424.9700012207031,UP,MEDIUM,RISK_ON_FRAGILE,0.6056740120333063
2021-07-20,431.05999755859375,UP,MEDIUM,RISK_ON_FRAGILE,0.6207815292312129
2021-07-21,434.54998779296875,UP,MEDIUM,RISK_ON_FRAGILE,0.6442947778480078
2021-07-22,435.4599914550781,UP,MEDIUM,RISK_ON_FRAGILE,0.6574651543970297
2021-07-23,439.94000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.6882151497242416
2021-07-26,441.0199890136719,UP,MEDIUM,RISK_ON_FRAGILE,0.7024208234009097
2021-07-27,439.010009765625,UP,MEDIUM,RISK_ON_FRAGILE,0.7274469971559263
2021-07-28,438.8299865722656,UP,MEDIUM,RISK_ON_FRAGILE,0.7430884199254111
2021-07-29,440.6499938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.7600970759522613
2021-07-30,438.510009765625,UP,MEDIUM,RISK_ON_FRAGILE,0.77992947605384
2021-08-02,437.5899963378906,UP,MEDIUM,RISK_ON_FRAGILE,0.7840304267053491
2021-08-03,441.1499938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.8121682682664245
2021-08-04,438.9800109863281,UP,MEDIUM,RISK_ON_FRAGILE,0.8335950557857852
2021-08-05,441.760009765625,UP,MEDIUM,RISK_ON_FRAGILE,0.8345318055157993
2021-08-06,442.489990234375,UP,MEDIUM,RISK_ON_FRAGILE,0.8240588080094254
2021-08-09,442.1300048828125,UP,MEDIUM,RISK_ON_FRAGILE,0.8373153141794156
2021-08-10,442.67999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.8475667583725919
2021-08-11,443.7799987792969,UP,MEDIUM,RISK_ON_FRAGILE,0.863225673698806
2021-08-12,445.1099853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.8586565870029752
2021-08-13,445.9200134277344,UP,MEDIUM,RISK_ON_FRAGILE,0.8329387506905939
2021-08-16,446.9700012207031,UP,MEDIUM,RISK_ON_FRAGILE,0.7343960686477021
2021-08-17,444.0400085449219,UP,LOW,RISK_ON_FRAGILE,0.70374648722135
2021-08-18,439.17999267578125,UP,LOW,RISK_ON_FRAGILE,0.7415553832116202
2021-08-19,439.8599853515625,UP,LOW,RISK_ON,0.4560150778344976
2021-08-20,443.3599853515625,UP,LOW,RISK_ON,0.4555078369813117
2021-08-23,447.260009765625,UP,LOW,RISK_ON,0.49501827777013013
2021-08-24,447.9700012207031,UP,LOW,RISK_ON,0.49912014109321434
2021-08-25,448.9100036621094,UP,LOW,RISK_ON,0.5136789779352476
2021-08-26,446.260009765625,UP,LOW,RISK_ON,0.5421203238270867
2021-08-27,450.25,UP,LOW,RISK_ON,0.5675717313291502
2021-08-30,452.2300109863281,UP,LOW,RISK_ON,0.580982047651781
2021-08-31,451.55999755859375,UP,LOW,RISK_ON,0.5825529532779945
2021-09-01,451.79998779296875,UP,LOW,RISK_ON,0.5829539046271744
2021-09-02,453.19000244140625,UP,LOW,RISK_ON,0.5894485707014356
2021-09-03,453.0799865722656,UP,LOW,RISK_ON,0.6052406121851401
2021-09-07,451.4599914550781,UP,LOW,RISK_ON,0.6274520560150084
2021-09-08,450.9100036621094,UP,LOW,RISK_ON,0.6443091229968593
2021-09-09,448.9800109863281,UP,LOW,RISK_ON,0.6679004371938673
2021-09-10,445.44000244140625,UP,LOW,RISK_ON,0.7051576051952633
2021-09-13,446.5799865722656,UP,LOW,RISK_ON,0.7212818671151501
2021-09-14,444.1700134277344,UP,LOW,RISK_ON,0.744019199626232
2021-09-15,447.8800048828125,UP,LOW,RISK_ON,0.7674099960263046
2021-09-16,447.1700134277344,UP,LOW,RISK_ON,0.7346837409169567
2021-09-17,441.3999938964844,UP,LOW,RISK_ON,0.7994912336848212
2021-09-20,434.0400085449219,UP,LOW,RISK_ON,0.8605285390737705
2021-09-21,433.6300048828125,UP,LOW,RISK_ON,0.8303421493645158
2021-09-22,437.8599853515625,UP,LOW,RISK_ON,0.8641118615239745
2021-09-23,443.17999267578125,UP,MEDIUM,RISK_ON,0.9079632311227965
2021-09-24,443.9100036621094,UP,MEDIUM,RISK_ON,0.9011850453562147
2021-09-27,442.6400146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.5931721527346344
2021-09-28,433.7200012207031,UP,MEDIUM,RISK_ON_FRAGILE,0.691555332566816
2021-09-29,434.45001220703125,UP,MEDIUM,RISK_ON_FRAGILE,0.7097604332577597
2021-09-30,429.1400146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.669999929842529
2021-10-01,434.239990234375,UP,MEDIUM,RISK_ON_FRAGILE,0.749948998314718
2021-10-04,428.6400146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.6435403609814528
2021-10-05,433.1000061035156,UP,MEDIUM,RISK_ON_FRAGILE,0.7054872347354841
2021-10-06,434.8999938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.7317394293126022
2021-10-07,438.6600036621094,UP,MEDIUM,RISK_ON_FRAGILE,0.7282960359581125
2021-10-08,437.8599853515625,UP,MEDIUM,RISK_ON_FRAGILE,0.7524620505537992
2021-10-11,434.69000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.7470621297228452
2021-10-12,433.6199951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.7379770192739845
2021-10-13,435.17999267578125,UP,MEDIUM,RISK_ON_FRAGILE,0.7902651016836355
2021-10-14,442.5,UP,MEDIUM,RISK_ON_FRAGILE,0.764642451749002
2021-10-15,445.8699951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.8002987484299346
2021-10-18,447.19000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.8770997435100045
2021-10-19,450.6400146484375,UP,MEDIUM,RISK_ON_FRAGILE,0.8862191730995321
2021-10-20,452.4100036621094,UP,MEDIUM,RISK_ON_FRAGILE,0.9132172746222517
2021-10-21,453.5899963378906,UP,MEDIUM,RISK_ON_FRAGILE,0.9520045829622457
2021-10-22,453.1199951171875,UP,MEDIUM,RISK_ON_FRAGILE,0.9660946792585938
2021-10-25,455.54998779296875,UP,MEDIUM,RISK_ON_FRAGILE,0.9660606937985579
2021-10-26,455.9599914550781,UP,MEDIUM,RISK_ON_FRAGILE,0.9169658043755988
2021-10-27,453.94000244140625,UP,MEDIUM,RISK_ON_FRAGILE,0.9287038759100208
2021-10-28,458.32000732421875,UP,MEDIUM,RISK_ON_FRAGILE,0.8811002213312618
2021-10-29,459.25,UP,MEDIUM,RISK_ON_FRAGILE,0.8595637825533569
2021-11-01,460.0400085449219,UP,MEDIUM,RISK_ON_FRAGILE,0.7778451715995295
2021-11-02,461.8999938964844,UP,MEDIUM,RISK_ON_FRAGILE,0.7607650339543035
2021-11-03,464.7200012207031,UP,LOW,RISK_ON_FRAGILE,0.7633526763994574
2021-11-04,466.9100036621094,UP,LOW,RISK_ON_FRAGILE,0.7535776859534072
2021-11-05,468.5299987792969,UP,LOW,RISK_ON,0.45897209792178323
2021-11-08,468.92999267578125,UP,LOW,RISK_ON,0.43000000000000005
2021-11-09,467.3800048828125,UP,LOW,RISK_ON,0.449504721631605
2021-11-10,463.6199951171875,UP,LOW,RISK_ON,0.5165937220124939
2021-11-11,463.7699890136719,UP,LOW,RISK_ON,0.47500000000000003
2021-11-12,467.2699890136719,UP,LOW,RISK_ON,0.49
2021-11-15,467.42999267578125,UP,LOW,RISK_ON,0.505
2021-11-16,469.2799987792969,UP,LOW,RISK_ON,0.52
2021-11-17,468.1400146484375,UP,LOW,RISK_ON,0.535
2021-11-18,469.7300109863281,UP,LOW,RISK_ON,0.55
2021-11-19,468.8900146484375,UP,LOW,RISK_ON,0.5650000000000001
2021-11-22,467.57000732421875,UP,LOW,RISK_ON,0.5800000000000001
2021-11-23,468.19000244140625,UP,LOW,RISK_ON,0.595
2021-11-24,469.44000244140625,UP,LOW,RISK_ON,0.61
